,Dateformat,Time,Network,Home,Away,Viewers,Year,Postseason,Week,Home Rank,Away Rank,HomeConf,AwayConf,FBSConfGame,HomeOff,HomeDef,AwayOff,AwayDef,HomePred,AwayPred,OUPred,Line,OULine,HomeWins,HomeLosses,AwayWins,AwayLosses,HomeGames,AwayGames,RecDifferentials,TV_OTA,TV_ESPN,TV_Cable_ESPN2,TV_Cable_FS1,ViewersK,HomeBin,AwayBin,AddBin,MultBin,HasACC,HasBigTen,HasBig12,HasPac12,HasSEC,HasFCS,A5vA5,A5vG5,G5vG5,Top2,Top5,Top10,Top15,Top25,Real date,OnThursday,OnFriday,OnSaturday,Hour,EarlyAfternoon,LateAfternoon,PrimeTime,LatePrime,Window_A_Games,Window_B_Games,Window_C_Games,Games_In_Window,pred,diff,diffpct
61,2023-09-16,16:00:00,FOX,Ohio State,Western Kentucky,2820000,2023,0.0,3,4.0,,Big Ten,C-USA,0,29.0,5.0,46.5,23.0,26.0,25.75,51.75,0.0,0.0,2,0,2,0,2,2,4,1,0,0,0,2820.0,5,1,6,5,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2023-09-16,0,0,1,16,0,1,0,0,0,3,2,5,3695.5,-876.0,23
62,2023-09-16,19:00:00,FS1,Nebraska,Northern Illinois,907000,2023,0.0,3,,,Big Ten,MAC,0,12.0,24.5,19.0,19.0,15.5,21.75,37.25,0.0,0.0,0,2,1,1,2,2,-2,0,0,0,1,907.0,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2023-09-16,0,0,1,19,0,0,1,0,0,1,4,5,572.0,335.0,58
63,2023-09-16,19:00:00,ESPN,Florida,Tennessee,5310000,2023,0.0,3,,9.0,SEC,SEC,1,30.0,15.5,39.5,13.0,21.5,27.5,49.0,0.0,0.0,1,1,2,0,2,2,2,0,1,0,0,5310.0,4,3,7,12,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2023-09-16,0,0,1,19,0,0,1,0,0,0,5,5,3039.1,2271.0,74
64,2023-09-16,19:30:00,ABC,West Virginia,Pittsburgh,2410000,2023,0.0,3,,,Big 12,ACC,0,35.5,27.5,33.0,17.0,26.25,30.25,56.5,0.0,0.0,1,1,1,1,2,2,0,1,0,0,0,2410.0,2,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-16,0,0,1,19,0,0,1,0,0,1,4,5,2637.5,-228.0,8
65,2023-09-16,19:30:00,NBC,Purdue,Syracuse,1250000,2023,0.0,3,,,Big Ten,ACC,0,29.5,28.0,56.5,3.5,16.5,42.25,58.75,0.0,0.0,1,1,2,0,2,2,2,1,0,0,0,1250.0,2,1,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-16,0,0,1,19,0,0,1,0,0,1,4,5,1945.0,-695.0,35
66,2023-09-16,19:30:00,ESPN2,BYU,Arkansas,1080000,2023,0.0,3,,,Big 12,SEC,0,27.5,8.0,42.0,9.5,18.5,25.0,43.5,0.0,0.0,2,0,2,0,2,2,4,0,0,1,0,1080.0,1,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2023-09-16,0,0,1,19,0,0,1,0,0,1,4,5,909.8,170.0,18
67,2023-09-16,20:00:00,FOX,Houston,TCU,1200000,2023,0.0,3,,,Big 12,Big 12,1,29.0,28.5,41.5,25.5,27.25,35.0,62.25,0.0,0.0,1,1,1,1,2,2,0,1,0,0,0,1200.0,1,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-16,0,0,1,20,0,0,1,0,0,1,4,5,2168.7,-969.0,44
68,2023-09-16,21:30:00,FS1,Arizona State,Fresno State,195000,2023,0.0,3,,,Pac-12,MWC,0,19.5,24.0,36.5,33.0,26.25,30.25,56.5,0.0,0.0,1,1,2,0,2,2,2,0,0,0,1,195.0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023-09-16,0,0,1,21,0,0,0,1,0,0,1,1,348.3,-153.0,43
69,2023-09-16,22:00:00,ESPN,Colorado,Colorado State,9300000,2023,0.0,3,21.0,,Pac-12,MWC,0,40.5,28.0,24.0,50.0,45.25,26.0,71.25,0.0,0.0,2,0,0,1,2,1,1,0,1,0,0,9300.0,2,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2023-09-16,0,0,1,22,0,0,0,1,0,0,1,1,1381.9,7918.0,572
70,2023-09-21,19:30:00,ESPN,Coastal Carolina,Georgia State,671000,2023,0.0,4,,,Sun Belt,Sun Belt,1,31.5,20.0,37.0,22.8,27.15,28.5,55.65,0.0,0.0,2,2,4,0,4,4,4,0,1,0,0,671.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-21,1,0,0,19,0,0,1,0,0,0,0,0,887.1,-216.0,24
71,2023-09-22,19:00:00,FS1,Purdue,Wisconsin,1190000,2023,0.0,4,,,Big Ten,Big Ten,1,26.3,30.3,31.7,20.7,23.5,31.0,54.5,0.0,0.0,1,2,2,1,3,3,0,0,0,0,1,1190.0,2,3,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-22,0,1,0,19,0,0,1,0,0,0,1,1,988.6,201.0,20
72,2023-09-22,20:00:00,ESPN,Virginia,NC State,1590000,2023,0.0,4,,,ACC,ACC,1,20.7,42.3,31.0,22.0,21.35,36.65,58.0,0.0,0.0,0,3,2,1,3,3,-2,0,1,0,0,1590.0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-22,0,1,0,20,0,0,1,0,0,1,0,1,1188.3,402.0,33
73,2023-09-22,22:30:00,FS1,San Jose State,Air Force,512000,2023,0.0,4,,,MWC,MWC,1,30.3,30.5,31.3,10.3,20.3,30.9,51.2,0.0,0.0,1,3,3,0,4,3,1,0,0,0,1,512.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-22,0,1,0,22,0,0,0,1,0,0,0,0,301.7,210.0,69
74,2023-09-23,12:00:00,ABC,Clemson,Florida State,6710000,2023,0.0,4,,4.0,ACC,ACC,1,40.3,19.7,47.3,22.0,31.15,33.5,64.65,0.0,0.0,2,1,3,0,3,3,4,1,0,0,0,6710.0,4,2,6,8,1,0,0,0,0,0,1,0,0,0,1,1,1,1,2023-09-23,0,0,1,12,1,0,0,0,0,2,1,3,3535.6,3174.0,89
75,2023-09-23,12:00:00,FOX,Cincinnati,Oklahoma,2170000,2023,0.0,4,,16.0,Big 12,Big 12,1,39.0,21.7,55.7,9.3,24.15,38.7,62.85,0.0,0.0,2,1,3,0,3,3,4,1,0,0,0,2170.0,2,3,5,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023-09-23,0,0,1,12,1,0,0,0,0,2,1,3,2835.7,-666.0,23
76,2023-09-23,12:00:00,ESPN,Texas A&M,Auburn,2180000,2023,0.0,4,,,SEC,SEC,1,44.0,20.3,39.3,12.3,28.15,29.799999999999997,57.949999999999996,0.0,0.0,2,1,3,0,3,3,4,0,1,0,0,2180.0,3,4,7,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2023-09-23,0,0,1,12,1,0,0,0,0,2,1,3,2921.4,-741.0,25
77,2023-09-23,12:00:00,ESPN2,Marshall,Virginia Tech,319000,2023,0.0,4,,,C-USA,ACC,0,26.0,15.0,23.0,25.3,25.65,19.0,44.65,0.0,0.0,2,0,1,2,2,3,1,0,0,1,0,319.0,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-09-23,0,0,1,12,1,0,0,0,0,3,0,3,533.5,-214.0,40
78,2023-09-22,12:00:00,FS1,TCU,SMU,269000,2023,0.0,4,,,Big 12,AAC,0,39.7,21.3,39.3,14.0,26.85,30.299999999999997,57.15,,,2,1,2,1,3,3,2,0,0,0,1,269.0,2,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023-09-22,0,1,0,12,1,0,0,0,0,0,0,0,674.8,-406.0,60
79,2023-09-23,15:30:00,ABC,Oregon,Colorado,10030000,2023,0.0,4,10.0,19.0,Pac-12,Pac-12,1,58.0,15.7,41.3,30.3,44.15,28.5,72.65,0.0,0.0,3,0,3,0,3,3,6,1,0,0,0,10030.0,3,2,5,6,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2023-09-23,0,0,1,15,0,1,0,0,0,2,4,6,4071.1,5959.0,146
80,2023-09-23,15:30:00,FOX,Utah,UCLA,1320000,2023,0.0,4,11.0,22.0,Pac-12,Pac-12,1,25.0,10.3,40.3,10.0,17.5,25.299999999999997,42.8,0.0,0.0,3,0,3,0,3,3,6,1,0,0,0,1320.0,2,2,4,4,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2023-09-23,0,0,1,15,0,1,0,0,0,3,3,6,2851.6,-1532.0,53
81,2023-09-23,15:30:00,CBS,Alabama,Mississippi,4610000,2023,0.0,4,13.0,15.0,SEC,SEC,1,32.3,14.7,52.7,16.7,24.5,33.7,58.2,0.0,0.0,2,1,3,0,3,3,4,1,0,0,0,4610.0,5,3,8,15,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2023-09-23,0,0,1,15,0,1,0,0,0,2,4,6,5845.4,-1235.0,21
82,2023-09-23,15:30:00,ESPN2,Temple,Miami (Fla.),353000,2023,0.0,4,,20.0,AAC,ACC,0,24.0,22.0,44.7,14.3,19.15,33.35,52.5,0.0,0.0,2,1,3,0,3,3,4,0,0,1,0,353.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2023-09-23,0,0,1,15,0,1,0,0,0,3,3,6,494.9,-142.0,28
83,2023-09-23,15:30:00,NBC,Michigan State,Maryland,1240000,2023,0.0,4,,,Big Ten,Big Ten,1,27.7,20.7,39.3,13.3,20.5,30.0,50.5,0.0,0.0,2,1,3,0,3,3,4,1,0,0,0,1240.0,3,2,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-23,0,0,1,15,0,1,0,0,0,2,4,6,2769.3,-1529.0,55
84,2023-09-23,15:30:00,ESPN,Kansas,BYU,1030000,2023,0.0,4,,,Big 12,Big 12,1,37.7,21.3,31.0,15.7,26.700000000000003,26.15,52.85,0.0,0.0,3,0,3,0,3,3,6,0,1,0,0,1030.0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-23,0,0,1,15,0,1,0,0,0,3,3,6,1191.8,-162.0,13
85,2023-09-23,16:00:00,FS1,Iowa State,Oklahoma State,444000,2023,0.0,4,,,Big 12,Big 12,1,16.7,13.0,20.3,20.3,18.5,16.65,35.15,0.0,0.0,1,2,2,1,3,3,0,0,0,0,1,444.0,2,2,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-23,0,0,1,16,0,1,0,0,0,3,3,6,510.0,-66.0,12
86,2023-09-23,19:00:00,ESPN,LSU,Arkansas,2440000,2023,0.0,4,12.0,,SEC,SEC,1,45.7,23.0,38.3,19.0,32.35,30.65,63.0,0.0,0.0,2,1,2,1,3,3,2,0,1,0,0,2440.0,3,3,6,9,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2023-09-23,0,0,1,19,0,0,1,0,1,3,2,6,2539.1,-99.0,3
87,2023-09-23,19:00:00,FOX,Washington State,Oregon State,1480000,2023,0.0,4,21.0,14.0,Pac-12,Pac-12,1,48.3,22.3,41.0,11.0,29.65,31.65,61.3,0.0,0.0,3,0,3,0,3,3,6,1,0,0,0,1480.0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2023-09-23,0,0,1,19,0,0,1,0,1,4,1,6,2260.9,-781.0,34
88,2023-09-23,19:30:00,ESPN2,Georgia,UAB,1080000,2023,0.0,4,1.0,,SEC,Sun Belt,0,39.0,8.0,30.3,32.0,35.5,19.15,54.65,0.0,0.0,3,0,1,2,3,3,2,0,0,1,0,1080.0,4,1,5,4,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2023-09-23,0,0,1,19,0,0,1,0,1,3,2,6,1137.4,-57.0,5
89,2023-09-23,19:30:00,ABC,Baylor,Texas,2630000,2023,0.0,4,,3.0,Big 12,Big 12,1,24.7,23.0,34.0,14.7,19.7,28.5,48.2,0.0,0.0,1,2,3,0,3,3,2,1,0,0,0,2630.0,2,3,5,6,0,0,1,0,0,0,1,0,0,0,1,1,1,1,2023-09-23,0,0,1,19,0,0,1,0,1,3,2,6,3453.0,-823.0,23
90,2023-09-23,19:30:00,NBC,Notre Dame,Ohio State,9980000,2023,0.0,4,9.0,6.0,Independent,Big Ten,0,46.0,11.8,40.3,6.7,26.35,26.049999999999997,52.4,0.0,0.0,4,0,3,0,4,3,7,1,0,0,0,9980.0,4,5,9,20,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2023-09-23,0,0,1,19,0,0,1,0,0,4,2,6,7231.8,2748.0,37
91,2023-09-23,19:30:00,CBS,Penn State,Iowa,2750000,2023,0.0,4,7.0,24.0,Big Ten,Big Ten,1,43.7,11.7,28.3,12.3,28.0,20.0,48.0,0.0,0.0,3,0,3,0,3,3,6,1,0,0,0,2750.0,4,2,6,8,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2023-09-23,0,0,1,19,0,0,1,0,1,3,2,6,4351.8,-1602.0,36
92,2023-09-23,20:00:00,FS1,Kansas State,UCF,531000,2023,0.0,4,,,Big 12,Big 12,1,38.0,14.3,40.7,12.0,25.0,27.5,52.5,0.0,0.0,2,1,3,0,3,3,4,0,0,0,1,531.0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-23,0,0,1,20,0,0,1,0,1,4,1,6,487.9,43.0,8
93,2023-09-23,22:30:00,FOX,Arizona State,USC,2630000,2023,0.0,4,,5.0,Pac-12,Pac-12,1,13.0,25.7,59.3,17.3,15.15,42.5,57.65,0.0,0.0,1,2,3,0,3,3,2,1,0,0,0,2630.0,1,2,3,2,0,0,0,1,0,0,1,0,0,0,1,1,1,1,2023-09-23,0,0,1,22,0,0,0,1,0,0,1,1,2437.9,192.0,7
94,2023-09-23,22:30:00,ESPN,Washington,California,1160000,2023,0.0,4,8.0,,Pac-12,Pac-12,1,46.7,12.0,33.0,17.3,32.0,22.5,54.5,0.0,0.0,3,0,2,1,3,3,4,0,1,0,0,1160.0,2,1,3,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2023-09-23,0,0,1,22,0,0,0,1,0,0,1,1,1916.5,-756.0,39
95,2023-09-28,19:30:00,ESPN,Tulsa,Temple,567000,2023,0.0,5,,,AAC,AAC,1,22.8,32.5,19.8,26.8,24.8,26.15,50.95,,,2,2,2,2,4,4,0,0,1,0,0,567.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-28,1,0,0,19,0,0,1,0,0,0,0,0,669.7,-103.0,15
96,2023-09-29,19:00:00,ESPN,NC State,Louisville,1890000,2023,0.0,5,,,ACC,ACC,1,29.3,21.8,43.0,19.0,24.15,32.4,56.55,,,3,1,4,0,4,4,6,0,1,0,0,1890.0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-29,0,1,0,19,0,0,1,0,0,0,1,1,1346.8,543.0,40
97,2023-09-29,20:00:00,FS1,Oregon State,Utah,1280000,2023,0.0,5,19.0,10.0,Pac-12,Pac-12,1,39.5,17.8,22.3,9.5,24.5,20.05,44.55,,,3,1,4,0,4,4,6,0,0,0,1,1280.0,1,2,3,2,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2023-09-29,0,1,0,20,0,0,1,0,0,0,1,1,1278.3,2.0,0
98,2023-09-29,22:15:00,ESPN,BYU,Cincinnati,1230000,2023,0.0,5,,,Big 12,Big 12,1,30.0,21.3,30.8,21.3,25.65,26.05,51.7,,,3,1,2,2,4,4,2,0,1,0,0,1230.0,1,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-29,0,1,0,22,0,0,0,1,0,0,0,0,1499.9,-270.0,18
99,2023-09-30,12:00:00,FOX,Colorado,USC,7240000,2023,0.0,5,,8.0,Pac-12,Pac-12,1,32.5,33.3,55.0,20.0,26.25,44.15,70.4,,,3,1,4,0,4,4,6,1,0,0,0,7240.0,2,2,4,4,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2023-09-30,0,0,1,12,1,0,0,0,0,2,1,3,2717.6,4522.0,166
100,2023-09-30,12:00:00,ESPN,Kentucky,Florida,2320000,2023,0.0,5,,22.0,SEC,SEC,1,38.0,15.5,27.8,13.5,25.75,21.65,47.4,,,4,0,3,1,4,4,6,0,1,0,0,2320.0,2,4,6,8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2023-09-30,0,0,1,12,1,0,0,0,0,1,2,3,2837.2,-517.0,18
101,2023-09-30,12:00:00,ABC,Syracuse,Clemson,1980000,2023,0.0,5,,,ACC,ACC,1,44.3,10.8,36.3,22.5,33.4,23.549999999999997,56.949999999999996,,,4,0,2,2,4,4,4,1,0,0,0,1980.0,1,4,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-30,0,0,1,12,1,0,0,0,0,1,2,3,3154.0,-1174.0,37
102,2023-09-30,12:00:00,ESPN2,Tulane,UAB,181000,2023,0.0,5,,,AAC,AAC,1,28.5,16.0,28.0,36.3,32.4,22.0,54.4,,,3,1,1,3,4,4,0,0,0,1,0,181.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-30,0,0,1,12,1,0,0,0,0,2,1,3,194.1,-13.0,6
103,2023-09-30,15:30:00,CBS,Auburn,Georgia,6400000,2023,0.0,5,,1.0,SEC,SEC,1,32.0,16.0,41.5,11.3,21.65,28.75,50.4,,,3,1,4,0,4,4,6,1,0,0,0,6400.0,4,4,8,16,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2023-09-30,0,0,1,15,0,1,0,0,0,1,3,4,4659.1,1741.0,37
104,2023-09-30,15:30:00,FOX,Nebraska,Michigan,4480000,2023,0.0,5,,2.0,Big Ten,Big Ten,1,21.8,18.5,31.8,5.8,13.8,25.15,38.95,,,2,2,4,0,4,4,4,1,0,0,0,4480.0,3,5,8,15,0,1,0,0,0,0,1,0,0,1,1,1,1,1,2023-09-30,0,0,1,15,0,1,0,0,0,1,3,4,4498.2,-18.0,0
105,2023-09-30,15:30:00,ABC,Texas,Kansas,3320000,2023,0.0,5,3.0,24.0,Big 12,Big 12,1,35.0,12.5,37.8,22.8,28.9,25.15,54.05,,,4,0,4,0,4,4,8,1,0,0,0,3320.0,3,1,4,3,0,0,1,0,0,0,1,0,0,0,1,1,1,2,2023-09-30,0,0,1,15,0,1,0,0,0,2,2,4,3344.5,-24.0,0
106,2023-09-30,15:30:00,FS1,UCF,Baylor,340000,2023,0.0,5,,,Big 12,Big 12,1,38.3,20.0,20.0,26.8,32.55,20.0,52.55,,,3,1,1,3,4,4,0,0,0,0,1,340.0,1,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-30,0,0,1,15,0,1,0,0,0,2,2,4,463.6,-124.0,26
107,2023-09-30,16:00:00,ESPN2,Memphis,Boise State,319000,2023,0.0,5,,,AAC,MWC,0,37.0,18.8,27.8,30.8,33.9,23.3,57.2,,,3,1,2,2,4,4,2,0,0,1,0,319.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-30,0,0,1,16,0,1,0,0,0,2,2,4,170.8,148.0,86
108,2023-09-30,18:00:00,ESPN,Mississippi,LSU,3720000,2023,0.0,5,20.0,13.0,SEC,SEC,1,42.0,18.5,42.8,25.0,33.5,30.65,64.15,,,3,1,3,1,4,4,4,0,1,0,0,3720.0,3,3,6,9,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2023-09-30,0,0,1,18,0,0,1,0,0,3,1,4,2792.0,928.0,33
109,2023-09-30,19:00:00,FS1,Oklahoma,Iowa State,808000,2023,0.0,5,14.0,,Big 12,Big 12,1,46.8,8.5,21.0,16.5,31.65,14.75,46.4,,,4,0,2,2,4,4,4,0,0,0,1,808.0,3,2,5,6,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2023-09-30,0,0,1,19,0,0,1,0,0,3,1,4,1225.0,-417.0,34
110,2023-09-30,19:30:00,ABC,Duke,Notre Dame,5320000,2023,0.0,5,17.0,11.0,ACC,Independent,0,37.3,8.8,39.6,12.8,25.049999999999997,24.200000000000003,49.25,,,4,0,4,1,4,5,7,1,0,0,0,5320.0,2,4,6,8,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2023-09-30,0,0,1,19,0,0,1,0,0,3,1,4,4130.9,1189.0,28
111,2023-09-30,19:30:00,NBC,Iowa,Michigan State,2170000,2023,0.0,5,,,Big Ten,Big Ten,1,21.3,17.0,23.0,23.3,22.3,20.0,42.3,,,3,1,2,2,4,4,2,1,0,0,0,2170.0,2,3,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023-09-30,0,0,1,19,0,0,1,0,0,3,1,4,3150.1,-980.0,31
112,2023-09-30,20:00:00,ESPN2,TCU,West Virginia,739000,2023,0.0,5,,,Big 12,Big 12,1,38.3,20.3,27.0,18.5,28.4,23.65,52.05,,,3,1,3,1,4,4,4,0,0,1,0,739.0,2,2,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-09-30,0,0,1,20,0,0,1,0,0,4,0,4,711.8,27.0,3
113,2023-09-30,21:00:00,ESPN,Mississippi State,Alabama,3350000,2023,0.0,5,,12.0,SEC,SEC,1,30.8,27.3,30.3,13.5,22.15,28.8,50.95,,,2,2,3,1,4,4,2,0,1,0,0,3350.0,2,5,7,10,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2023-09-30,0,0,1,21,0,0,0,1,0,0,1,1,3193.4,157.0,4
114,2023-09-30,22:30:00,FS1,Fresno State,Nevada,369000,2023,0.0,5,25.0,,MWC,MWC,1,38.8,19.0,17.0,41.3,40.05,18.0,58.05,,,4,0,0,4,4,4,0,0,0,0,1,369.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-09-30,0,0,1,22,0,0,0,1,0,1,0,1,314.2,55.0,17
115,2023-10-05,20:00:00,ESPN,Louisiana Tech,Western Kentucky,567000,2023,0.0,6,,,C-USA,C-USA,1,27.0,25.7,31.6,29.2,28.1,28.65,56.75,,,3,3,3,2,6,5,1,0,1,0,0,567.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-10-05,1,0,0,20,0,0,1,0,0,0,0,0,636.1,-69.0,10
116,2023-10-06,19:30:00,ESPN,Oklahoma State,Kansas State,2270000,2023,0.0,6,,,Big 12,Big 12,1,22.0,23.8,39.5,18.5,20.25,31.65,51.9,,,2,2,3,1,4,4,2,0,1,0,0,2270.0,2,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-10-06,0,1,0,19,0,0,1,0,0,1,0,1,1353.7,916.0,67
117,2023-10-06,20:00:00,FS1,Illinois,Nebraska,1360000,2023,0.0,6,,,Big Ten,Big Ten,1,21.6,30.6,18.8,23.8,22.700000000000003,24.700000000000003,47.400000000000006,,,2,3,2,3,5,5,-2,0,0,0,1,1360.0,2,3,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023-10-06,0,1,0,20,0,0,1,0,0,0,1,1,953.7,406.0,42
118,2023-10-07,12:00:00,ABC,Texas,Oklahoma,7870000,2023,0.0,6,3.0,12.0,Big 12,Big 12,1,36.0,12.8,47.4,10.8,23.4,30.1,53.5,,,5,0,5,0,5,5,10,1,0,0,0,7870.0,3,3,6,9,0,0,1,0,0,0,1,0,0,0,1,1,2,2,2023-10-07,0,0,1,12,1,0,0,0,0,2,0,2,5795.6,2074.0,35
119,2023-10-07,12:00:00,FOX,Ohio State,Maryland,4510000,2023,0.0,6,4.0,,Big Ten,Big Ten,1,34.5,8.5,38.6,13.2,23.85,23.55,47.400000000000006,,,4,0,5,0,4,5,9,1,0,0,0,4510.0,5,2,7,10,0,1,0,0,0,0,1,0,0,0,1,1,1,1,2023-10-07,0,0,1,12,1,0,0,0,0,2,0,2,4810.3,-300.0,6
120,2023-10-07,12:00:00,ESPN,Missouri,LSU,2340000,2023,0.0,6,21.0,23.0,SEC,SEC,1,32.0,20.8,44.0,31.0,31.5,32.4,63.9,,,5,0,3,2,5,5,6,0,1,0,0,2340.0,2,3,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2023-10-07,0,0,1,12,1,0,0,0,0,2,0,2,2762.0,-422.0,15
121,2023-10-07,15:30:00,ABC,Florida State,Virginia Tech,3020000,2023,0.0,6,5.0,,ACC,ACC,1,43.3,22.5,24.8,24.2,33.75,23.65,57.4,,,4,0,2,3,4,5,3,1,0,0,0,3020.0,2,2,4,4,1,0,0,0,0,0,1,0,0,0,1,1,1,1,2023-10-07,0,0,1,15,0,1,0,0,0,1,3,4,2820.7,199.0,7
122,2023-10-07,15:30:00,CBS,Texas A&M,Alabama,7230000,2023,0.0,6,,11.0,SEC,SEC,1,38.6,18.6,32.2,14.2,26.4,25.400000000000002,51.8,,,4,1,4,1,5,5,6,1,0,0,0,7230.0,3,5,8,15,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2023-10-07,0,0,1,15,0,1,0,0,0,0,4,4,4817.2,2413.0,50
123,2023-10-07,15:30:00,ESPN,North Carolina,Syracuse,987000,2023,0.0,6,14.0,,ACC,ACC,1,35.8,22.0,38.2,14.8,25.299999999999997,30.1,55.4,,,4,0,4,1,4,5,7,0,1,0,0,987.0,2,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2023-10-07,0,0,1,15,0,1,0,0,0,1,3,4,1580.5,-594.0,37
124,2023-10-07,16:00:00,FOX,Kansas,UCF,1450000,2023,0.0,6,,,Big 12,Big 12,1,33.0,26.2,37.6,23.2,28.1,31.9,60.0,,,4,1,3,2,5,5,4,1,0,0,0,1450.0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023-10-07,0,0,1,16,0,1,0,0,0,1,3,4,1897.5,-448.0,23
125,2023-10-07,16:00:00,ESPN2,UAB,South Florida,143000,2023,0.0,6,,,AAC,AAC,1,27.0,36.0,29.8,28.2,27.6,32.9,60.5,,,1,4,3,2,5,5,-2,0,0,1,0,143.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-10-07,0,0,1,16,0,1,0,0,0,1,3,4,168.8,-26.0,15
126,2023-10-07,19:00:00,ESPN,Georgia,Kentucky,3190000,2023,0.0,6,1.0,20.0,SEC,SEC,1,38.6,13.0,37.0,15.2,26.9,25.0,51.9,,,5,0,5,0,5,5,10,0,1,0,0,3190.0,4,2,6,8,0,0,0,0,1,0,1,0,0,1,1,1,1,2,2023-10-07,0,0,1,19,0,0,1,0,0,2,2,4,4019.2,-829.0,20
127,2023-10-07,19:30:00,NBC,Minnesota,Michigan,3060000,2023,0.0,6,,2.0,Big Ten,Big Ten,1,24.0,21.6,34.4,6.0,15.0,28.0,43.0,,,3,2,5,0,5,5,6,1,0,0,0,3060.0,3,5,8,15,0,1,0,0,0,0,1,0,0,1,1,1,1,1,2023-10-07,0,0,1,19,0,0,1,0,0,2,2,4,5590.3,-2530.0,45
128,2023-10-07,19:30:00,ABC,Louisville,Notre Dame,5120000,2023,0.0,6,25.0,10.0,ACC,Independent,0,37.0,17.2,36.5,13.0,25.0,26.85,51.85,,,5,0,5,1,5,6,9,1,0,0,0,5120.0,2,4,6,8,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2023-10-07,0,0,1,19,0,0,1,0,0,2,2,4,4787.8,332.0,6
